Name	HeroID	SkillID	SkillSlot	SkillType	SkillFuncType	StopDeath	ResLevel	AwakenType	SkillLevel	SkillCD	IsAwakeSkill	IsCharge	ChargeBuffID	TimeBuffID	TargetCamp	OperationType	SkillAIType
六耳猕猴_技能3_等级2_共鸣1	32	131	3	主动技	单体		1	0	2	4					敌方	选择单体	伤害
六耳猕猴_技能3_等级3_共鸣1	32	132	3	主动技	单体		1	0	3	4					敌方	选择单体	伤害
六耳猕猴_技能3_等级4_共鸣1	32	133	3	主动技	单体		1	0	4	4					敌方	选择单体	伤害
六耳猕猴_技能3_等级5_共鸣1	32	134	3	主动技	单体		1	0	5	4					敌方	选择单体	伤害
六耳猕猴_技能3_等级6_共鸣1	32	135	3	主动技	单体		1	0	6	3					敌方	选择单体	伤害
美狄亚_技能1_等级1	33	10	1	主动技	单体		0	0	1	0					敌方	选择单体	伤害效果
美狄亚_技能1_等级2	33	11	1	主动技	单体		0	0	2	0					敌方	选择单体	伤害效果
美狄亚_技能1_等级3	33	12	1	主动技	单体		0	0	3	0					敌方	选择单体	伤害效果
美狄亚_技能1_等级4	33	13	1	主动技	单体		0	0	4	0					敌方	选择单体	伤害效果
美狄亚_技能1_等级5	33	14	1	主动技	单体		0	0	5	0					敌方	选择单体	伤害效果
美狄亚_技能2_等级1	33	20	2	主动技	群攻		0	0	1	4	TRUE				敌方	直接释放	伤害效果
美狄亚_技能2_等级2	33	21	2	主动技	群攻		0	0	2	4	TRUE				敌方	直接释放	伤害效果
美狄亚_技能2_等级3	33	22	2	主动技	群攻		0	0	3	4	TRUE				敌方	直接释放	伤害效果
美狄亚_技能2_等级4	33	23	2	主动技	群攻		0	0	4	4	TRUE				敌方	直接释放	伤害效果
美狄亚_技能2_等级5	33	24	2	主动技	群攻		0	0	5	3	TRUE				敌方	直接释放	伤害效果
美狄亚_技能3_等级1	33	30	3	主动技	群攻		0	0	1	5					敌方	直接释放	伤害效果
美狄亚_技能3_等级2	33	31	3	主动技	群攻		0	0	2	5					敌方	直接释放	伤害效果
美狄亚_技能3_等级3	33	32	3	主动技	群攻		0	0	3	5					敌方	直接释放	伤害效果
美狄亚_技能3_等级4	33	33	3	主动技	群攻		0	0	4	5					敌方	直接释放	伤害效果
美狄亚_技能3_等级5	33	34	3	主动技	群攻		0	0	5	4					敌方	直接释放	伤害效果
美狄亚_技能3_等级1_共鸣1	33	130	3	主动技	群攻		1	0	1	5					敌方	直接释放	伤害效果
美狄亚_技能3_等级2_共鸣1	33	131	3	主动技	群攻		1	0	2	5					敌方	直接释放	伤害效果
美狄亚_技能3_等级3_共鸣1	33	132	3	主动技	群攻		1	0	3	5					敌方	直接释放	伤害效果
美狄亚_技能3_等级4_共鸣1	33	133	3	主动技	群攻		1	0	4	5					敌方	直接释放	伤害效果
美狄亚_技能3_等级5_共鸣1	33	134	3	主动技	群攻		1	0	5	4					敌方	直接释放	伤害效果
美狄亚_技能3_等级1_共鸣6	33	630	3	主动技	群攻		6	0	1	5					敌方	直接释放	伤害效果
美狄亚_技能3_等级2_共鸣6	33	631	3	主动技	群攻		6	0	2	5					敌方	直接释放	伤害效果
美狄亚_技能3_等级3_共鸣6	33	632	3	主动技	群攻		6	0	3	5					敌方	直接释放	伤害效果
美狄亚_技能3_等级4_共鸣6	33	633	3	主动技	群攻		6	0	4	5					敌方	直接释放	伤害效果
美狄亚_技能3_等级5_共鸣6	33	634	3	主动技	群攻		6	0	5	4					敌方	直接释放	伤害效果
美狄亚_技能2_等级1_觉醒	33	3020	2	主动技	群攻		0	3	1	4	TRUE				敌方	直接释放	伤害效果
美狄亚_技能2_等级2_觉醒	33	3021	2	主动技	群攻		0	3	2	4	TRUE				敌方	直接释放	伤害效果
美狄亚_技能2_等级3_觉醒	33	3022	2	主动技	群攻		0	3	3	4	TRUE				敌方	直接释放	伤害效果
美狄亚_技能2_等级4_觉醒	33	3023	2	主动技	群攻		0	3	4	4	TRUE				敌方	直接释放	伤害效果
美狄亚_技能2_等级5_觉醒	33	3024	2	主动技	群攻		0	3	5	3	TRUE				敌方	直接释放	伤害效果
奥丁_技能1_等级1	34	10	1	主动技	单体		0	0	1	0					敌方	选择单体	伤害效果
奥丁_技能1_等级2	34	11	1	主动技	单体		0	0	2	0					敌方	选择单体	伤害效果
奥丁_技能1_等级3	34	12	1	主动技	单体		0	0	3	0					敌方	选择单体	伤害效果
奥丁_技能1_等级4	34	13	1	主动技	单体		0	0	4	0					敌方	选择单体	伤害效果
奥丁_技能1_等级5	34	14	1	主动技	单体		0	0	5	0					敌方	选择单体	伤害效果
奥丁_技能2_等级1	34	20	2	主动技	群攻		0	0	1	4					敌方	直接释放	伤害效果
奥丁_技能2_等级2	34	21	2	主动技	群攻		0	0	2	4					敌方	直接释放	伤害效果
奥丁_技能2_等级3	34	22	2	主动技	群攻		0	0	3	4					敌方	直接释放	伤害效果
奥丁_技能2_等级4	34	23	2	主动技	群攻		0	0	4	4					敌方	直接释放	伤害效果
奥丁_技能2_等级5	34	24	2	主动技	群攻		0	0	5	3					敌方	直接释放	伤害效果
奥丁_技能3_等级1	34	30	3	主动技	群攻		0	0	1	5	TRUE				敌方	直接释放	伤害效果
奥丁_技能3_等级2	34	31	3	主动技	群攻		0	0	2	5	TRUE				敌方	直接释放	伤害效果
奥丁_技能3_等级3	34	32	3	主动技	群攻		0	0	3	5	TRUE				敌方	直接释放	伤害效果
奥丁_技能3_等级4	34	33	3	主动技	群攻		0	0	4	5	TRUE				敌方	直接释放	伤害效果
奥丁_技能3_等级5	34	34	3	主动技	群攻		0	0	5	4	TRUE				敌方	直接释放	伤害效果
奥丁_技能3_等级1_觉醒	34	3030	3	主动技	群攻		0	3	1	5	TRUE				敌方	直接释放	伤害效果
奥丁_技能3_等级2_觉醒	34	3031	3	主动技	群攻		0	3	2	5	TRUE				敌方	直接释放	伤害效果
奥丁_技能3_等级3_觉醒	34	3032	3	主动技	群攻		0	3	3	5	TRUE				敌方	直接释放	伤害效果
奥丁_技能3_等级4_觉醒	34	3033	3	主动技	群攻		0	3	4	5	TRUE				敌方	直接释放	伤害效果
奥丁_技能3_等级5_觉醒	34	3034	3	主动技	群攻		0	3	5	4	TRUE				敌方	直接释放	伤害效果
奥丁_技能3_等级1_共鸣1	34	130	3	主动技	群攻		1	0	1	5	TRUE				敌方	直接释放	伤害效果
奥丁_技能3_等级2_共鸣1	34	131	3	主动技	群攻		1	0	2	5	TRUE				敌方	直接释放	伤害效果
奥丁_技能3_等级3_共鸣1	34	132	3	主动技	群攻		1	0	3	5	TRUE				敌方	直接释放	伤害效果
奥丁_技能3_等级4_共鸣1	34	133	3	主动技	群攻		1	0	4	5	TRUE				敌方	直接释放	伤害效果
奥丁_技能3_等级5_共鸣1	34	134	3	主动技	群攻		1	0	5	4	TRUE				敌方	直接释放	伤害效果
奥丁_技能3_等级1_共鸣6	34	630	3	主动技	群攻		6	0	1	5	TRUE				敌方	直接释放	伤害效果
奥丁_技能3_等级2_共鸣6	34	631	3	主动技	群攻		6	0	2	5	TRUE				敌方	直接释放	伤害效果
奥丁_技能3_等级3_共鸣6	34	632	3	主动技	群攻		6	0	3	5	TRUE				敌方	直接释放	伤害效果
奥丁_技能3_等级4_共鸣6	34	633	3	主动技	群攻		6	0	4	5	TRUE				敌方	直接释放	伤害效果
奥丁_技能3_等级5_共鸣6	34	634	3	主动技	群攻		6	0	5	4	TRUE				敌方	直接释放	伤害效果
奥丁_技能3_等级1_觉醒_共鸣1	34	3130	3	主动技	群攻		1	3	1	5	TRUE				敌方	直接释放	伤害效果
奥丁_技能3_等级2_觉醒_共鸣1	34	3131	3	主动技	群攻		1	3	2	5	TRUE				敌方	直接释放	伤害效果
奥丁_技能3_等级3_觉醒_共鸣1	34	3132	3	主动技	群攻		1	3	3	5	TRUE				敌方	直接释放	伤害效果
奥丁_技能3_等级4_觉醒_共鸣1	34	3133	3	主动技	群攻		1	3	4	5	TRUE				敌方	直接释放	伤害效果
奥丁_技能3_等级5_觉醒_共鸣1	34	3134	3	主动技	群攻		1	3	5	4	TRUE				敌方	直接释放	伤害效果
奥丁_技能3_等级1_觉醒_共鸣6	34	3630	3	主动技	群攻		6	3	1	5	TRUE				敌方	直接释放	伤害效果
奥丁_技能3_等级2_觉醒_共鸣6	34	3631	3	主动技	群攻		6	3	2	5	TRUE				敌方	直接释放	伤害效果
奥丁_技能3_等级3_觉醒_共鸣6	34	3632	3	主动技	群攻		6	3	3	5	TRUE				敌方	直接释放	伤害效果
奥丁_技能3_等级4_觉醒_共鸣6	34	3633	3	主动技	群攻		6	3	4	5	TRUE				敌方	直接释放	伤害效果
奥丁_技能3_等级5_觉醒_共鸣6	34	3634	3	主动技	群攻		6	3	5	4	TRUE				敌方	直接释放	伤害效果
奥丁_技能2_等级1_共鸣2	34	220	2	主动技	群攻		2	0	1	4					敌方	直接释放	伤害效果
奥丁_技能2_等级2_共鸣2	34	221	2	主动技	群攻		2	0	2	4					敌方	直接释放	伤害效果
奥丁_技能2_等级3_共鸣2	34	222	2	主动技	群攻		2	0	3	4					敌方	直接释放	伤害效果
奥丁_技能2_等级4_共鸣2	34	223	2	主动技	群攻		2	0	4	4					敌方	直接释放	伤害效果
奥丁_技能2_等级5_共鸣2	34	224	2	主动技	群攻		2	0	5	3					敌方	直接释放	伤害效果
海拉_技能1_等级1	35	10	1	主动技	单体		0	0	1	0					敌方	选择单体	伤害效果
海拉_技能1_等级2	35	11	1	主动技	单体		0	0	2	0					敌方	选择单体	伤害效果
海拉_技能1_等级3	35	12	1	主动技	单体		0	0	3	0					敌方	选择单体	伤害效果
海拉_技能1_等级4	35	13	1	主动技	单体		0	0	4	0					敌方	选择单体	伤害效果
海拉_技能1_等级5	35	14	1	主动技	单体		0	0	5	0					敌方	选择单体	伤害效果
海拉_技能1_等级6	35	15	1	主动技	单体		0	0	6	0					敌方	选择单体	伤害效果
海拉_技能2_等级1	35	20	2	被动技			0	0	1	0							
海拉_技能2_等级1_共鸣6	35	620	2	被动技			6	0	1	0							
海拉_技能3_等级1	35	30	3	主动技	群攻		0	0	1	5	TRUE				敌方	直接释放	伤害效果
海拉_技能3_等级2	35	31	3	主动技	群攻		0	0	2	5	TRUE				敌方	直接释放	伤害效果
海拉_技能3_等级3	35	32	3	主动技	群攻		0	0	3	4	TRUE				敌方	直接释放	伤害效果
海拉_技能3_等级4	35	33	3	主动技	群攻		0	0	4	4	TRUE				敌方	直接释放	伤害效果
海拉_技能3_等级5	35	34	3	主动技	群攻		0	0	5	3	TRUE				敌方	直接释放	伤害效果
海拉_技能3_等级6	35	35	3	主动技	群攻		0	0	6	3	TRUE				敌方	直接释放	伤害效果
海拉_技能3_等级1_觉醒	35	3030	3	主动技	群攻		0	3	1	5	TRUE				敌方	直接释放	伤害效果
海拉_技能3_等级2_觉醒	35	3031	3	主动技	群攻		0	3	2	5	TRUE				敌方	直接释放	伤害效果
海拉_技能3_等级3_觉醒	35	3032	3	主动技	群攻		0	3	3	4	TRUE				敌方	直接释放	伤害效果
海拉_技能3_等级4_觉醒	35	3033	3	主动技	群攻		0	3	4	4	TRUE				敌方	直接释放	伤害效果
海拉_技能3_等级5_觉醒	35	3034	3	主动技	群攻		0	3	5	3	TRUE				敌方	直接释放	伤害效果
海拉_技能3_等级6_觉醒	35	3035	3	主动技	群攻		0	3	6	3	TRUE				敌方	直接释放	伤害效果
海拉_技能3_等级1_共鸣1	35	130	3	主动技	群攻		1	0	1	5	TRUE				敌方	直接释放	伤害效果
海拉_技能3_等级2_共鸣1	35	131	3	主动技	群攻		1	0	2	5	TRUE				敌方	直接释放	伤害效果
海拉_技能3_等级3_共鸣1	35	132	3	主动技	群攻		1	0	3	4	TRUE				敌方	直接释放	伤害效果
海拉_技能3_等级4_共鸣1	35	133	3	主动技	群攻		1	0	4	4	TRUE				敌方	直接释放	伤害效果
海拉_技能3_等级5_共鸣1	35	134	3	主动技	群攻		1	0	5	3	TRUE				敌方	直接释放	伤害效果
海拉_技能3_等级6_共鸣1	35	135	3	主动技	群攻		1	0	6	3	TRUE				敌方	直接释放	伤害效果
海拉_技能3_等级1_觉醒_共鸣1	35	3130	3	主动技	群攻		1	3	1	5	TRUE				敌方	直接释放	伤害效果
海拉_技能3_等级2_觉醒_共鸣1	35	3131	3	主动技	群攻		1	3	2	5	TRUE				敌方	直接释放	伤害效果
海拉_技能3_等级3_觉醒_共鸣1	35	3132	3	主动技	群攻		1	3	3	4	TRUE				敌方	直接释放	伤害效果
海拉_技能3_等级4_觉醒_共鸣1	35	3133	3	主动技	群攻		1	3	4	4	TRUE				敌方	直接释放	伤害效果
海拉_技能3_等级5_觉醒_共鸣1	35	3134	3	主动技	群攻		1	3	5	3	TRUE				敌方	直接释放	伤害效果
海拉_技能3_等级6_觉醒_共鸣1	35	3135	3	主动技	群攻		1	3	6	3	TRUE				敌方	直接释放	伤害效果
海拉_技能10_等级1	35	100	10	子技能			0	0	1	0					友方	直接释放	
海拉_技能20_等级1	35	200	20	子技能			0	0	1	0					友方	直接释放	
芬里尔_技能1_等级1	36	10	1	主动技	单体		0	0	1	0					敌方	选择单体	伤害
芬里尔_技能1_等级2	36	11	1	主动技	单体		0	0	2	0					敌方	选择单体	伤害
芬里尔_技能1_等级3	36	12	1	主动技	单体		0	0	3	0					敌方	选择单体	伤害
芬里尔_技能1_等级4	36	13	1	主动技	单体		0	0	4	0					敌方	选择单体	伤害
芬里尔_技能1_等级5	36	14	1	主动技	单体		0	0	5	0					敌方	选择单体	伤害
芬里尔_技能2_等级1	36	20	2	主动技	单体		0	0	1	4	TRUE				敌方	选择单体	伤害
芬里尔_技能2_等级2	36	21	2	主动技	单体		0	0	2	4	TRUE				敌方	选择单体	伤害
芬里尔_技能2_等级3	36	22	2	主动技	单体		0	0	3	4	TRUE				敌方	选择单体	伤害
芬里尔_技能2_等级4	36	23	2	主动技	单体		0	0	4	4	TRUE				敌方	选择单体	伤害
芬里尔_技能2_等级5	36	24	2	主动技	单体		0	0	5	3	TRUE				敌方	选择单体	伤害
芬里尔_技能2_等级1_觉醒	36	3020	2	主动技	单体		0	3	1	4	TRUE				敌方	选择单体	伤害
芬里尔_技能2_等级2_觉醒	36	3021	2	主动技	单体		0	3	2	4	TRUE				敌方	选择单体	伤害
芬里尔_技能2_等级3_觉醒	36	3022	2	主动技	单体		0	3	3	4	TRUE				敌方	选择单体	伤害
芬里尔_技能2_等级4_觉醒	36	3023	2	主动技	单体		0	3	4	4	TRUE				敌方	选择单体	伤害
芬里尔_技能2_等级5_觉醒	36	3024	2	主动技	单体		0	3	5	3	TRUE				敌方	选择单体	伤害
芬里尔_技能3_等级1	36	30	3	主动技	单体		0	0	1	5					敌方	选择单体	伤害效果
芬里尔_技能3_等级2	36	31	3	主动技	单体		0	0	2	5					敌方	选择单体	伤害效果
芬里尔_技能3_等级3	36	32	3	主动技	单体		0	0	3	5					敌方	选择单体	伤害效果
芬里尔_技能3_等级4	36	33	3	主动技	单体		0	0	4	5					敌方	选择单体	伤害效果
芬里尔_技能3_等级5	36	34	3	主动技	单体		0	0	5	4					敌方	选择单体	伤害效果
芬里尔_技能3_等级1_共鸣1	36	130	3	主动技	单体		1	0	1	5					敌方	选择单体	伤害效果
芬里尔_技能3_等级2_共鸣1	36	131	3	主动技	单体		1	0	2	5					敌方	选择单体	伤害效果
芬里尔_技能3_等级3_共鸣1	36	132	3	主动技	单体		1	0	3	5					敌方	选择单体	伤害效果
芬里尔_技能3_等级4_共鸣1	36	133	3	主动技	单体		1	0	4	5					敌方	选择单体	伤害效果
芬里尔_技能3_等级5_共鸣1	36	134	3	主动技	单体		1	0	5	4					敌方	选择单体	伤害效果
芬里尔_技能10_等级1	36	100	10	子技能	单体		0	0	1	0					敌方	选择单体	
弥米尔_技能1_等级1	37	10	1	主动技	单体		0	0	1	0	TRUE				敌方	选择单体	伤害效果
弥米尔_技能1_等级2	37	11	1	主动技	单体		0	0	2	0	TRUE				敌方	选择单体	伤害效果
弥米尔_技能1_等级3	37	12	1	主动技	单体		0	0	3	0	TRUE				敌方	选择单体	伤害效果
弥米尔_技能1_等级4	37	13	1	主动技	单体		0	0	4	0	TRUE				敌方	选择单体	伤害效果
弥米尔_技能1_等级5	37	14	1	主动技	单体		0	0	5	0	TRUE				敌方	选择单体	伤害效果
弥米尔_技能1_等级1_觉醒	37	3010	1	主动技	单体		0	3	1	0	TRUE				敌方	选择单体	伤害效果
弥米尔_技能1_等级2_觉醒	37	3011	1	主动技	单体		0	3	2	0	TRUE				敌方	选择单体	伤害效果
弥米尔_技能1_等级3_觉醒	37	3012	1	主动技	单体		0	3	3	0	TRUE				敌方	选择单体	伤害效果
弥米尔_技能1_等级4_觉醒	37	3013	1	主动技	单体		0	3	4	0	TRUE				敌方	选择单体	伤害效果
弥米尔_技能1_等级5_觉醒	37	3014	1	主动技	单体		0	3	5	0	TRUE				敌方	选择单体	伤害效果
弥米尔_技能2_等级1	37	20	2	被动技			0	0	1	0							
弥米尔_技能3_等级1	37	30	3	主动技	群攻		0	0	1	4					敌方	直接释放	伤害效果
弥米尔_技能3_等级2	37	31	3	主动技	群攻		0	0	2	4					敌方	直接释放	伤害效果
弥米尔_技能3_等级3	37	32	3	主动技	群攻		0	0	3	4					敌方	直接释放	伤害效果
弥米尔_技能3_等级4	37	33	3	主动技	群攻		0	0	4	4					敌方	直接释放	伤害效果
弥米尔_技能3_等级5	37	34	3	主动技	群攻		0	0	5	3					敌方	直接释放	伤害效果
弥米尔_技能3_等级1_共鸣1	37	130	3	主动技	群攻		1	0	1	4					敌方	直接释放	伤害效果
弥米尔_技能3_等级2_共鸣1	37	131	3	主动技	群攻		1	0	2	4					敌方	直接释放	伤害效果
弥米尔_技能3_等级3_共鸣1	37	132	3	主动技	群攻		1	0	3	4					敌方	直接释放	伤害效果
弥米尔_技能3_等级4_共鸣1	37	133	3	主动技	群攻		1	0	4	4					敌方	直接释放	伤害效果
弥米尔_技能3_等级5_共鸣1	37	134	3	主动技	群攻		1	0	5	3					敌方	直接释放	伤害效果
弥米尔_技能3_等级1_共鸣6	37	630	3	主动技	群攻		6	0	1	4					敌方	直接释放	伤害效果
弥米尔_技能3_等级2_共鸣6	37	631	3	主动技	群攻		6	0	2	4					敌方	直接释放	伤害效果
弥米尔_技能3_等级3_共鸣6	37	632	3	主动技	群攻		6	0	3	4					敌方	直接释放	伤害效果
弥米尔_技能3_等级4_共鸣6	37	633	3	主动技	群攻		6	0	4	4					敌方	直接释放	伤害效果
弥米尔_技能3_等级5_共鸣6	37	634	3	主动技	群攻		6	0	5	3					敌方	直接释放	伤害效果
弥米尔_技能10_等级1	37	100	10	子技能			0	0	1	0							
拉_技能1_等级1	38	10	1	主动技	单体		0	0	1	0					敌方	选择单体	伤害效果
拉_技能1_等级2	38	11	1	主动技	单体		0	0	2	0					敌方	选择单体	伤害效果
拉_技能1_等级3	38	12	1	主动技	单体		0	0	3	0					敌方	选择单体	伤害效果
拉_技能1_等级4	38	13	1	主动技	单体		0	0	4	0					敌方	选择单体	伤害效果
拉_技能1_等级5	38	14	1	主动技	单体		0	0	5	0					敌方	选择单体	伤害效果
拉_技能1_等级6	38	15	1	主动技	单体		0	0	6	0					敌方	选择单体	伤害效果
拉_技能2_等级1	38	20	2	被动技			0	0	1	0	TRUE						
拉_技能2_等级1_觉醒	38	3020	2	被动技			0	3	1	0	TRUE						
拉_技能2_等级1_共鸣2	38	220	2	被动技			2	0	1	0	TRUE						
拉_技能2_等级1_觉醒_共鸣2	38	3220	2	被动技			2	3	1	0	TRUE						
拉_技能2_等级1_共鸣6	38	620	2	被动技			6	0	1	0	TRUE						
拉_技能2_等级1_觉醒_共鸣6	38	3620	2	被动技			6	3	1	0	TRUE						
拉_技能3_等级1	38	30	3	主动技	群攻		0	0	1	4					敌方	直接释放	伤害
拉_技能3_等级2	38	31	3	主动技	群攻		0	0	2	4					敌方	直接释放	伤害
拉_技能3_等级3	38	32	3	主动技	群攻		0	0	3	4					敌方	直接释放	伤害
拉_技能3_等级4	38	33	3	主动技	群攻		0	0	4	4					敌方	直接释放	伤害
拉_技能3_等级5	38	34	3	主动技	群攻		0	0	5	4					敌方	直接释放	伤害
拉_技能3_等级6	38	35	3	主动技	群攻		0	0	6	3					敌方	直接释放	伤害
拉_技能3_等级1_共鸣1	38	130	3	主动技	群攻		1	0	1	4					敌方	直接释放	伤害
拉_技能3_等级2_共鸣1	38	131	3	主动技	群攻		1	0	2	4					敌方	直接释放	伤害
拉_技能3_等级3_共鸣1	38	132	3	主动技	群攻		1	0	3	4					敌方	直接释放	伤害
拉_技能3_等级4_共鸣1	38	133	3	主动技	群攻		1	0	4	4					敌方	直接释放	伤害
拉_技能3_等级5_共鸣1	38	134	3	主动技	群攻		1	0	5	4					敌方	直接释放	伤害
拉_技能3_等级6_共鸣1	38	135	3	主动技	群攻		1	0	6	3					敌方	直接释放	伤害
拉_技能3_等级1_共鸣2	38	230	3	主动技	群攻		2	0	1	4					敌方	直接释放	伤害
拉_技能3_等级2_共鸣2	38	231	3	主动技	群攻		2	0	2	4					敌方	直接释放	伤害
拉_技能3_等级3_共鸣2	38	232	3	主动技	群攻		2	0	3	4					敌方	直接释放	伤害
拉_技能3_等级4_共鸣2	38	233	3	主动技	群攻		2	0	4	4					敌方	直接释放	伤害
拉_技能3_等级5_共鸣2	38	234	3	主动技	群攻		2	0	5	4					敌方	直接释放	伤害
拉_技能3_等级6_共鸣2	38	235	3	主动技	群攻		2	0	6	3					敌方	直接释放	伤害
拉_技能10_等级1	38	100	10	子技能			0	0	1	0							
拉_技能11_等级1	38	110	11	子技能			0	0	1	0							
伊阿宋_技能1_等级1	39	10	1	主动技	单体		0	0	1	0					敌方	选择单体	伤害效果
伊阿宋_技能1_等级2	39	11	1	主动技	单体		0	0	2	0					敌方	选择单体	伤害效果
伊阿宋_技能1_等级3	39	12	1	主动技	单体		0	0	3	0					敌方	选择单体	伤害效果
